date,age_wf,ami_v_wf,ami_wf,ar_sprd_wf,b_amd_m_wf,b_amd_wf,b_coskew_wf,b_cpi_vol6_wf,b_cptlt_wf,b_credit_wf,b_crf_wf,b_dcpi_wf,b_dcredit_wf,b_defb_wf,b_drf_wf,b_dunc3_wf,b_dunc6_wf,b_dunc_wf,b_duncf_wf,b_duncr_wf,b_dvix_dn_wf,b_dvix_up_wf,b_dvix_va_wf,b_dvix_vp_wf,b_dvix_wf,b_dvixd_wf,b_epu_wf,b_epum_wf,b_eput_wf,b_illiq_wf,b_lrf_wf,b_lvl_wf,b_mktb_dn_wf,b_mktb_mkt_wf,b_mktb_up_wf,b_mktb_wf,b_mktbx_dcapm_wf,b_mktrf_mkt_wf,b_psb_m_wf,b_psb_wf,b_rsj_wf,b_rvol_wf,b_term_dcapm_wf,b_termb_wf,b_unc_wf,b_vix_wf,b_ysp_wf,bbtm_wf,convx_wf,cs_mu12_1_wf,cs_sprd_wf,cs_wf,db_mkt_wf,dcs6_wf,dkurt_wf,dskew_wf,dvol_idio_wf,dvol_sys_wf,dvol_wf,es_90_wf,idimom12_1_wf,idimom3_1_wf,idimom6_1_wf,ilq_wf,iltr24_3_wf,iltr30_6_wf,iltr48_12_wf,imom12_1_wf,imom1_wf,imom3_1_wf,iskew_wf,ivol_bbw_wf,ivol_mkt_wf,ivol_vp_wf,lix_wf,ltr24_3_wf,ltr30_6_wf,ltr48_12_wf,md_dur_wf,mom12_1_wf,mom12_7_wf,mom3_1_wf,mom6_1_wf,mom9_1_wf,p_fht_wf,p_zro_wf,pi_wf,rkt_wf,roll_wf,rsj_wf,rsk_wf,rvol_wf,spd_abs_wf,spd_rel_wf,str_wf,sysmom12_1_wf,sysmom3_1_wf,sysmom6_1_wf,sze_wf,tmat_wf,val_hz_dts_wf,val_hz_wf,val_ipr_dts_wf,val_ipr_wf,var_90_wf,var_95_wf,vov_wf,ytm_wf
2002-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,0.005152200845,-0.004369875839,-0.004030381318,-0.01006275781,,,-0.0130151387,0.01323750822,-0.00651895148,-0.01225495566,-0.02238085384,-0.006207052848,0.01014950745,-0.02226349659,-0.02346445626,0.0006666155263,0.009316837926,-5.845585099e-05,0.01183092859,-0.006948463506,-0.002490158112,0.01606415967,,,-0.01263015337,0.00221997827,-0.004796955857,-0.003307923107,0.01171574854,,,0.01140131106,-0.002497961833,-0.02190395514,-0.02129927844,-0.02356576145,-0.02415353162,0.004558135375,,,,,-0.01273684527,-0.02150877242,0.01619462363,0.009695336004,-0.002452007134,-0.01543140263,-0.02084961948,-0.0003791190639,-0.008393272428,0.005589506656,-0.01133602889,-0.002621800068,0.0008701372672,-0.002782790181,-0.005933629071,-0.007733053262,-0.005869961302,-0.01427558755,0.005230200143,-0.002610144297,0.0005584329886,3.461683041e-05,0.002712311853,-0.003737147082,-0.007666027411,0.0120789155,-0.003243021389,0.002083521256,-0.00676084879,,-0.01492467846,,-0.005934089069,0.001967594519,0.008826672154,0.004738326239,-0.02094177899,0.01314842291,0.009185675942,0.01489579651,0.01391379144,0.01390596198,0.00131601085,0.007345016608,-0.000445930413,0.003167603895,-2.641827942e-05,-0.004332398505,-0.006422048441,-0.008271776941,-0.003195185982,-0.006893348883,-0.002067299471,0.01324699398,0.01879090979,0.01737795811,-0.002972285092,-0.02154895102,0.01622192159,0.009713916527,0.01651588498,0.008384735118,-0.01134923008,-0.01428461314,-0.001658584746,-0.008619150844
2002-10-31,-0.005277390102,-0.006577537808,-0.005973844003,-0.00292460326,,,0.005723287045,-0.0009281089386,0.009467079086,-0.009518808778,0.009068244789,0.003683736381,-0.003554119821,0.004544615129,0.00628420747,0.009573923299,0.01071020618,0.0121846425,0.004849412983,0.005254880722,0.006059326378,-0.009657226156,,,0.005879954991,0.0009198231971,-0.00407739263,0.0005631008528,-0.003564855312,,,0.01149403026,-0.00285154556,0.003468557102,0.008080757762,0.006306749641,0.006264503441,0.003632964473,,,,,-0.0003030247672,-0.0001536689354,0.005987560867,-0.0001788492299,-0.006713833232,0.005988859182,0.003922503301,-0.001165364624,0.002421400394,-0.0008187450003,0.001569681925,-0.004070299076,-0.0001419734782,0.004217730786,-0.006376766152,-0.001691139839,-0.005384345838,0.005084692162,-0.0003563300015,0.005240600199,0.003148453243,-0.004974325529,-0.000111084589,0.01027065336,-0.004430560184,-0.01813050441,-0.01075891795,-0.01144833743,-0.006029564087,,0.001104082439,,-0.006833254767,-0.003234968767,-0.002649351805,0.001849956387,0.00382399902,-0.003981817931,0.003468470963,0.0009535778457,-0.002218735093,-0.003384852297,-0.01203710846,-0.004702944886,0.0004534491431,0.0009252423194,-0.006356713807,0.00340377655,0.00361270479,-0.004713427817,-0.006877024213,-0.005159813526,-0.003880614141,-0.00837415157,-0.007627137197,-0.008413054572,0.005610855434,0.005982577456,-0.004485968386,-0.002251862963,-0.004033848886,-0.006640937341,0.004977961084,0.002605487591,-0.008140973809,0.0001155579452
2002-11-30,-0.003659725125,0.006050977975,0.008984704596,0.01363342131,,,-0.00154632229,0.01192548781,0.01078218165,-0.01725493845,0.02527690337,0.003423295268,-0.003803566705,0.02348739887,0.02107413849,-0.002003918086,0.00920820653,-0.00353996595,0.01203702349,-0.001191866291,0.009629395153,-0.02143057509,,,-0.001322028687,-0.003625939597,0.002590615066,0.001172161958,0.001013908343,,,0.01685785093,0.01251982271,0.02768591947,0.0117955866,0.02751111346,0.02482815009,-0.01023563639,,,,,0.003390899584,0.01600235737,0.01761317749,-0.01103354877,-0.005609449824,0.02335007131,0.02941953123,-0.001434170094,0.006221199977,-0.003690283238,0.0118519259,0.004532021942,-0.002632806001,0.00115037221,0.01596764781,0.0199767131,0.01757084923,0.03191891876,0.00204778155,-0.003747235384,-0.00635438275,0.01172754303,-0.01401197039,-0.01528563192,-0.01917987438,0.006680565923,0.01438903929,0.02735607919,-0.006031044319,,0.02704274358,,0.007920520166,-0.01384502424,-0.006630931019,-0.006440199798,0.02796786853,-0.01418940726,0.01728610387,-0.01321978414,-0.02221958494,-0.02383688386,0.01794096446,0.01196115372,0.0006298136463,0.0003676057011,0.01146218395,-0.002473350704,-0.003316493699,0.01742380206,0.005830390596,0.01004384317,-0.00421961994,-0.02481490774,-0.02315716977,-0.02912612636,-0.006731734159,0.03021494947,-0.0177618272,-0.007191382819,-0.01832234011,-0.004822775923,0.03174017992,0.02929249263,0.01566492407,0.02476359607
2002-12-31,0.0002987416476,-0.005876966214,-0.005412509239,0.002102362188,,,-0.002247005372,0.01406904379,-0.003543641842,-0.01073461575,-0.01117045129,0.001937834589,0.004361101262,-0.01226609088,-0.01204115975,-0.003601708937,-0.0005599496605,-0.01170969882,-0.008664355864,-0.00904664705,0.0007324730624,-0.003121780212,,,-0.001406154933,-0.006137164488,-0.002621328824,-0.001462334755,-0.006058387018,,,0.01111695573,0.0005856184103,-0.00949966102,-0.01045715017,-0.01267088141,-0.01002242523,-0.002427771101,,,,,0.004854588069,-0.003159606836,0.01193349104,-0.009689284376,-0.0095595717,-0.00104789298,-0.006151538474,0.006308644188,0.0009261635404,0.002765780662,-0.002633807325,0.002015316425,0.000249992246,0.002881442429,-0.002882942821,-0.002455560783,-0.003653551396,0.0006772214175,0.005881457599,0.008224605844,0.0001787314081,-0.001497144819,0.009323240749,0.009535991298,0.02961240533,0.01127227498,0.005489921266,0.0212288426,-0.003571239464,,0.002376031603,,-0.007172530098,-0.006388667696,-6.046714571e-05,0.001523999816,-0.007192422803,-0.001377856371,-0.005897095094,0.00439169253,0.0001439599932,0.001566532402,-0.001273019444,-0.004326034773,0.0001284578975,-0.001273633232,-0.002144651757,0.002590298029,0.004366184298,-0.001279947402,0.001477910216,-0.0005002998864,-0.002216582331,0.0009672029939,0.005200269031,0.005690910241,0.005629602975,-0.003991144358,0.009004982356,0.007655058388,0.001964284769,-0.0005125120316,-0.002726965422,0.0002660695545,-0.005246279595,-0.001504191035
2003-01-31,0.004585458093,0.006799468368,0.007027762732,0.002886641571,,,-0.009632178141,0.01826869879,0.005148576067,-0.01226859084,0.009921141202,-0.0003669009973,0.009812552659,0.001631015574,0.003281923108,-0.005622139514,-0.001115812862,-0.007456877986,0.01196999192,-0.01053433154,-0.00179367465,0.006420569992,,,0.01058538505,0.0008508147712,-0.007661132274,-0.003478813766,-0.01195971445,,,0.01255037235,0.001791938937,0.002276438411,-0.001575890631,0.005655548916,0.000965222803,0.008938875431,,,,,-0.01223685407,-0.007605260329,0.01230961088,-0.0007385475758,-0.002315245935,0.009648642531,0.007972264571,0.004118494096,0.001740311526,0.007774120672,0.004247193998,-0.009428385004,-0.006512169034,-0.0003993750971,0.007461096469,0.007696103199,0.00830996887,0.01030950016,0.004378677048,0.002065974136,-0.0007486730496,0.006965841378,-0.006545583065,-0.006398373122,-0.004123111962,-0.01426417474,-0.002432848827,-0.007866954701,-0.007976005777,,0.006573195188,,0.008736155657,-0.004979767408,-0.001946253071,0.004610175417,0.008352143594,-0.005853037032,-0.00486276696,0.002644141703,-0.002100101843,-0.005794780042,0.004816005799,0.005414881571,0.004781363543,-0.008791378829,0.006933897307,-0.0003199089049,-0.0008074079033,0.008366302466,0.002914811944,0.004257350122,-0.0007361614091,-0.01480691178,0.003942327568,-0.01101967321,-0.005325930108,0.006959881438,0.0001225466486,0.003941523609,-0.0003632389146,0.001670028515,0.007417545105,0.007734025024,0.006789588192,0.00868947173
2003-02-28,0.0002252175663,-0.001126564334,-0.0009926513714,-0.002354982343,,,0.004102996161,0.004257569831,0.0006210810976,-8.507654876e-05,-0.006486848348,-0.0007396903934,-0.0008562147316,-0.007083907517,-0.005791845371,-0.005411191251,-0.004740061907,-0.004201213383,0.001505372641,-0.0009290572524,-0.001432801985,0.005479195435,,,-0.002164910863,0.0004919834784,-0.005304844497,-0.0002223728849,-0.005386642278,,,0.003996296566,-0.006529274516,-0.007778023852,-0.002001967093,-0.006319211483,-0.007207365281,0.0008148318294,,,,,0.002578557579,-0.002589904619,-0.002550845605,0.002105313375,-0.00393622187,-0.004223159184,-0.008368669276,0.00110040713,-0.001694753327,0.002380318247,-0.0001272271962,0.002364027805,0.002148287628,0.0003590986597,-0.002505850722,-0.004239282945,-0.00337412193,-0.004969213701,0.008139356723,0.004950391719,0.005916211327,-0.002713396,-0.005050352361,0.005191696304,0.005744397029,-0.006838858674,0.001239752945,-0.005016418686,-0.001817005561,,-0.005831794932,,-0.003418530629,0.002912992745,0.000346809316,-0.003158476789,-0.008268501748,0.006405505641,0.003064438434,-0.001422776243,0.004821111379,0.007506817255,-0.002489604479,-0.005416763129,0.001396130908,0.003302593802,-0.00344703447,0.0005753251017,0.0009967539564,-0.004403861998,-0.002666242271,-0.005107234193,-0.003937422879,0.0008889000274,-0.007232141669,-0.006841551737,0.004204395203,-0.007811793525,0.007728991534,0.004377855039,0.008259201492,0.004801676532,-0.005279331901,-0.003096780938,-0.002521390108,-0.005143143778
2003-03-31,-0.003817359227,-0.002439434025,-0.0009451509091,0.002078536911,,,0.000278217373,0.002372776046,-0.000719107233,-0.001203659274,0.004686722229,-0.00679234273,0.0005765366756,0.003655530763,0.004097750632,-0.001144862699,-0.001191784231,0.001864423708,-0.001645669945,0.002660170494,0.002224200578,0.00268240204,,,0.003362517652,-0.0008587795088,-0.00259189344,-0.002960120155,-0.005467996925,,,0.002155055263,0.002094439648,0.001465788517,0.001950278688,0.003473079593,0.002367242524,-0.0006225971202,,,,,-0.001311393514,0.0006732978973,0.0008024077718,-0.001744303561,-0.003459567222,0.005605228941,0.0007022781838,0.003466581217,0.00171060629,0.004312336433,0.002352058506,-0.004288285871,0.001344656759,-0.001017797948,0.001297027894,0.0006710359243,0.001971358174,0.004099439112,0.003281746579,0.0009578697458,0.00164346302,-0.0009920769899,-0.007095970249,-0.004880052026,-0.003129538222,-0.0008281808306,0.006034629032,0.00627432195,-0.001895570514,,0.003714274003,,-0.001615905013,-0.004161819538,-0.001799048762,-0.002389132474,0.0009035358945,-0.00194995555,-0.003342539864,0.003481831319,0.001790195418,-0.0008788103075,0.000655220318,0.001776420474,0.0006023035333,-7.557534961e-06,-0.0006578783991,-0.0007469585432,-0.000179114618,0.0005499841402,-0.001116406656,-4.190515361e-05,-6.464766153e-06,-0.007016771138,0.001286558162,-0.001850030504,2.261358986e-05,0.002132225726,0.00134594026,0.001106626445,0.003398266952,0.002383689588,0.005356690184,0.003345154695,0.0001156145244,0.006371250877
2003-04-30,-0.006249860219,0.0001747688474,-0.0008188079539,0.009102282011,,,0.00419593776,0.009597991905,0.009312861177,-0.007404533374,0.01930573291,-0.01023885226,0.003093848568,0.01916078697,0.01863926861,-0.005848855972,-0.00616701731,-0.005546382851,0.002891913146,0.002177594339,0.0009995391828,-0.009892722653,,,-0.003585822272,-0.004299414119,-0.008552155325,-0.009770847,-0.01078684467,,,0.001954139296,-0.0004194987319,0.0194985645,0.01502885053,0.01993811726,0.0188854907,-0.0002748732837,,,,,0.0017229455,0.01500951655,0.01191240202,-0.009127963006,0.005868647598,0.01412782679,0.01954629656,-0.003878772542,0.005256592632,-7.907740776e-05,0.004600590349,-0.004154366926,0.003031171885,0.001212682966,0.008954757224,0.01145746406,0.008963911799,0.02079291567,-0.005966271253,-0.006384762028,-0.007439686298,0.004519983536,-0.001669896237,-0.004525933661,0.0004910239594,-0.00831679939,0.001539553899,-0.004966069795,-0.004971491304,,0.02173091872,,-0.00262233924,-0.0101516378,-0.008868023084,-0.004226907602,0.01994142464,-0.01247321861,-0.01065212885,0.00264819928,0.001112571576,-0.008511016074,0.005174416081,0.003659503517,-0.0007008392431,7.368056284e-05,0.004559648306,-0.001783522933,0.0002652353771,0.008304201811,0.0006025030108,0.001111601747,0.004507883935,-0.01270490188,0.0144891811,0.01250138433,0.001679508565,0.01927206467,-0.01277382903,-0.002355756107,-0.01358184435,-0.003469263369,0.02266378703,0.01869887653,0.001316332126,0.02134478768
2003-05-31,0.003706454289,0.001825710679,0.001467689289,-0.0006530348528,,,-0.001991171208,-0.003691008735,-0.002416609052,-2.161682639e-06,-0.007302620176,0.003267684028,-0.004813812533,-0.005726071651,-0.005927346224,0.001651238918,-0.001850148716,0.0001979171726,-0.007919883047,0.003380921995,0.001661356629,-0.003446798755,,,0.002117643482,-0.002129564675,-0.001453219261,0.0001255117663,0.0003200108622,,,0.005360914745,0.002797519914,-0.003555088478,-0.006080372552,-0.005740025931,-0.006495287163,-0.001452475758,,,,,-0.0004923540064,-0.003295906818,-0.0006691217369,0.002046873426,-0.003562433278,-0.001395088084,-0.008187268334,0.005398379159,-2.29504532e-05,0.004553754663,-0.001006030949,0.002071237457,-0.002457728995,-0.0008733864438,0.000791813463,0.0004235685777,-0.0001802892878,0.0006332909103,0.004464146696,0.002318427319,0.004992309897,0.0006392707696,-0.001371894423,8.060489384e-05,0.0007593663085,-0.002245507343,0.007917783893,0.004252711438,-0.003729741246,,-0.0004424754634,,-0.0005348622178,0.002304180517,-0.0004641078839,0.002085480752,-0.008290593225,0.003356355955,0.002052766535,0.0008792334149,-0.001753686204,0.002309463,-0.0008074373677,0.0001564076237,2.751689644e-05,-0.00268843321,-0.0008426507862,-0.0008312776513,-0.002471849268,-0.000532907193,-0.00207620931,-0.001574497706,-0.004244124661,0.000888794323,-0.005816373552,-0.007064892022,-0.0004060464161,-0.007985684371,0.006559720877,0.004778989105,0.006133248524,0.00381956119,-0.003266014378,-0.001420085535,-0.001259928741,-0.001483870077
