date,age_hy,ami_hy,ami_v_hy,ar_sprd_hy,b_amd_hy,b_amd_m_hy,b_coskew_hy,b_cpi_vol6_hy,b_cptlt_hy,b_credit_hy,b_crf_hy,b_dcpi_hy,b_dcredit_hy,b_defb_hy,b_drf_hy,b_dunc3_hy,b_dunc6_hy,b_dunc_hy,b_duncf_hy,b_duncr_hy,b_dvix_dn_hy,b_dvix_hy,b_dvix_up_hy,b_dvix_va_hy,b_dvix_vp_hy,b_dvixd_hy,b_epu_hy,b_epum_hy,b_eput_hy,b_illiq_hy,b_lrf_hy,b_lvl_hy,b_mktb_dn_hy,b_mktb_hy,b_mktb_mkt_hy,b_mktb_up_hy,b_mktbx_dcapm_hy,b_mktrf_mkt_hy,b_psb_hy,b_psb_m_hy,b_rsj_hy,b_rvol_hy,b_term_dcapm_hy,b_termb_hy,b_unc_hy,b_vix_hy,b_ysp_hy,bbtm_hy,convx_hy,cs_hy,cs_mu12_1_hy,cs_sprd_hy,db_mkt_hy,dcs6_hy,dkurt_hy,dskew_hy,dvol_hy,dvol_idio_hy,dvol_sys_hy,es_90_hy,idimom12_1_hy,idimom3_1_hy,idimom6_1_hy,ilq_hy,iltr24_3_hy,iltr30_6_hy,iltr48_12_hy,imom12_1_hy,imom1_hy,imom3_1_hy,iskew_hy,ivol_bbw_hy,ivol_mkt_hy,ivol_vp_hy,lix_hy,ltr24_3_hy,ltr30_6_hy,ltr48_12_hy,md_dur_hy,mom12_1_hy,mom12_7_hy,mom3_1_hy,mom6_1_hy,mom9_1_hy,p_fht_hy,p_zro_hy,pi_hy,rkt_hy,roll_hy,rsj_hy,rsk_hy,rvol_hy,spd_abs_hy,spd_rel_hy,str_hy,sysmom12_1_hy,sysmom3_1_hy,sysmom6_1_hy,sze_hy,tmat_hy,val_hz_dts_hy,val_hz_hy,val_ipr_dts_hy,val_ipr_hy,var_90_hy,var_95_hy,vov_hy,ytm_hy
2002-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,0.008372539374,-0.03506478545,-0.04089819446,-0.09256336155,,,-0.006049375828,0.01717015858,-0.06453427871,0.04483811845,-0.07684342648,-0.04093023498,0.02770119679,-0.08387639864,-0.09318262317,-0.03976118606,-0.01892333048,-0.05508533357,-0.03893307337,-0.05037544321,-0.03834681745,-0.04592028153,0.05606526132,,,-6.938698646e-06,0.0009053167356,-0.02609636761,0.03867975683,,,-0.02843192524,-0.04326605782,-0.09582210988,-0.07950287209,-0.04317110883,-0.09415165815,0.05072028202,,,,,-0.0428683377,-0.0685259864,0.03679806778,0.07106925262,0.0622036378,-0.104634759,-0.03018542484,-0.07552263182,-0.06240942983,-0.1038015305,-0.05410417744,0.07627831423,-0.002187428972,0.006445511729,-0.07087660373,-0.06226860465,-0.0639930591,-0.09153365572,0.06414922718,0.05641415684,0.01075128815,-0.02280080148,0.08970438419,0.07475285595,0.08023513212,0.0656828964,0.03323534575,0.06756720969,0.00894766754,,-0.04862893258,,-0.03553665,0.09316370927,0.1028260877,0.09238346734,-0.03055116892,0.09832134835,0.1060222253,0.0942983657,0.06223409418,0.08733360327,0.005234707332,0.05421048169,0.009287387582,0.009790549661,-0.02280080148,0.007163219198,0.00245475037,-0.07716094065,-0.0189755116,-0.03436177982,-0.00782239068,0.1015770487,0.09871549448,0.1063974896,-0.03936388444,-0.03860458113,-0.06192949785,-0.09074996071,-0.01162000157,-0.01609121857,-0.08321141816,-0.08846515102,-0.04539419739,-0.07698704687
2002-10-31,0.01632666746,0.02010200827,0.04624673961,0.0567796913,,,-0.05458730728,-0.008286164705,-0.01212365093,-0.06248140877,0.03913801243,-0.03342536353,0.07271361244,0.04201192951,0.0324725081,0.04540462121,0.0864464847,0.05387692993,0.01758219108,0.0225657548,-0.01604763184,-0.01454457306,-0.09347020757,,,-0.0248305409,0.06922385763,0.05695535695,0.03207191639,,,0.01505417237,0.06106264103,0.05720006668,0.02335471956,-0.05239295852,0.03705129305,0.01673781574,,,,,0.0470285128,-0.01442399099,0.04222813249,-0.01664922453,-0.0677509081,0.09685016479,-0.04353623297,0.05510945944,0.05040801056,0.08631549024,0.004177991495,-0.08014326226,0.008781224796,-0.007509499514,-0.001782626624,0.002157178676,-0.01869171958,0.06274712368,-0.06982894166,0.004053234106,-0.05273790996,-0.00695379167,-0.06872201114,-0.1059124572,-0.08685043158,-0.04539026983,-0.03220728451,0.02487383553,-0.06496802883,,0.07145455939,,0.03577228645,-0.08291612246,-0.06527336818,-0.04578448909,-0.05028489236,-0.05837057721,0.01771167113,0.002516774875,-0.02505549475,-0.04647637495,-0.04886812673,-0.05619605211,0.004562852937,-0.009950531918,-0.00695379167,-0.006588531079,-0.0102358589,0.04058616405,-0.008830094785,0.02206490316,-0.0399974182,-0.07781217856,-0.06974968322,-0.06399720365,0.009511549797,0.01413015296,-0.03916199757,-0.02122964797,-0.08128172971,-0.07994050736,0.06000335845,0.077021414,0.00829727596,0.05770063737
2002-11-30,0.01220581463,0.07321401353,0.08815139022,0.1606448297,,,-0.01007007661,-0.01773545587,0.02681714536,-0.1306357087,0.1416209409,0.07742954669,0.01402964543,0.1600954501,0.1618538774,0.1305887599,0.126891645,0.1272248365,-0.00884644658,0.1083129423,0.01869792102,0.06493228795,-0.1355115672,,,-0.03425646182,0.07193500619,0.09718943475,0.02098466693,,,0.05583771414,0.05440828143,0.169409367,0.1386818421,0.01347161471,0.1506519679,-0.01847075268,,,,,0.01019449845,0.07864247181,0.101865937,-0.0760740283,-0.117476341,0.186732173,0.001943883427,0.1572454688,0.1275003068,0.1457834215,0.04565882719,-0.1457964565,0.04780131505,0.04356575194,0.1328661996,0.1316222865,0.09955927791,0.1885283215,-0.1396216144,-0.03147187614,-0.1140373929,0.06132562327,-0.1272246715,-0.1187868233,-0.1188384326,-0.1273107582,-0.04946946462,0.01752267626,-0.01638632525,,0.1514257258,,0.07772434208,-0.179927568,-0.1687494577,-0.133501842,-0.02024591168,-0.1773246793,-0.1252257356,-0.1011685299,-0.1744973684,-0.1729432263,0.02669329856,-0.05137819148,-0.04050839042,0.05217608079,0.06132562327,-0.03878363204,0.01259201197,0.1338300013,0.01079739907,0.04371694453,0.01126146301,-0.1917671506,-0.1447923304,-0.1960865525,-0.003666751017,0.05132005015,0.06428603471,0.1129164159,-0.0168822475,-0.006042180291,0.1790842797,0.1917235719,0.1054831013,0.1696524435
2002-12-31,-0.008730817282,0.02761749743,0.01816732326,-0.006965463777,,,0.01983604284,0.07234859908,0.01964836066,-0.02984903248,-0.03848581698,0.007413090273,-0.04549619227,-0.04234141058,-0.03645078104,-0.03221194314,-0.06013534725,-0.05244102549,0.008705017541,-0.04707908652,0.01317678236,-0.01174469621,-0.002174370475,,,0.0363343232,-0.0499604874,-0.0383345006,-0.03168548996,,,0.02224686054,-0.02079228576,-0.04588425622,-0.02620470181,-0.02331068646,-0.03944168475,-0.02905951907,,,,,0.02473119435,0.001815410263,0.005971234608,-0.02727139621,-0.0004136430435,-0.01780407036,-0.03564901961,0.008039655354,0.01538438144,-0.006465775206,-0.02299336599,0.004154973893,-0.005213596088,-0.003204782959,0.02993354689,0.02870145063,0.002980190706,-0.009902475677,0.03956955192,-0.04283401861,0.01369333536,0.01012812236,0.03512580328,0.04374116656,0.02174315238,0.01847920738,-0.03062496187,-0.03216448268,-0.01570609589,,-0.00661684777,,0.02623198279,0.02856216497,0.03562165108,-0.005125983558,-0.03644125763,0.02530305794,0.03572679365,-0.02272094965,0.02385662244,0.03729254358,0.02429223966,0.01636564777,0.009656529573,0.003940769288,0.01012812236,-0.008086103395,-0.01103959275,0.01728138954,0.02533732568,0.02053354915,-0.03756520234,0.0180520653,0.02547231407,0.02748722134,-0.06203853708,-0.03940688873,0.04370249939,0.02509761342,0.04929499602,0.04866922495,0.007988500578,-0.005727896134,0.03131330717,0.005052203693
2003-01-31,-0.003448237599,0.0325652913,0.04190059559,0.08601386752,,,0.003469462465,-0.03868600946,0.01463359716,-0.0558502006,0.07396407716,0.03699403625,0.05197107259,0.08854805586,0.1044676794,0.0754083913,0.06968368168,0.1005029389,-0.0004917548344,0.05395367146,0.02404118052,0.0462570053,-0.02218736238,,,0.01141834351,0.03910091779,0.07757229524,-0.03895527316,,,-0.002178407248,0.006242150429,0.09881272893,0.06383111391,0.02274708067,0.07859751453,0.01325236039,,,,,0.007760846032,0.0303431195,0.01039197148,0.0005855051346,-0.05846066154,0.1229967636,0.006792331702,0.111966107,0.09128890297,0.08492839058,0.03121302118,-0.02263212222,-0.008237566087,-0.02981797987,0.04861996585,0.05212760646,0.05567172126,0.1232940977,-0.03654523854,0.03090544003,0.02723346796,0.009682524893,-0.09400857305,-0.08480972809,-0.06322602077,-0.07154586547,0.03764941466,-0.02232565136,-0.002693389884,,0.1099273773,,0.02686300955,-0.1362253052,-0.1366667787,-0.08000395477,-4.220779122e-05,-0.1007827876,-0.1039396275,0.01168895877,-0.01913233997,-0.08383795933,0.05342477289,-0.01505421046,-0.02174982384,-0.03368670433,0.009682524893,-0.02131794688,-0.02524849995,0.0538567629,-0.01934617057,0.0136237374,0.005181742704,-0.1123723051,0.06215997453,-0.07103579468,-0.03354382632,0.02610401238,0.02126739086,0.03271841181,-0.05095852866,-0.05137569282,0.09956865975,0.1061615487,0.0342534385,0.1217843521
2003-02-28,0.001162722738,-0.0192518324,-0.01149966359,0.01528973042,,,0.02279146783,-0.0308009293,0.008270579257,0.009111382883,-0.007350457468,-0.006548456395,-0.0466999238,0.001465555077,-0.003761698468,0.0477698319,-0.009004958272,0.03799661556,0.005523347839,0.03065771983,-0.001900004792,0.02776992299,0.03289777484,,,0.007689957682,0.03413273753,0.02493691695,0.02939788527,,,-0.03196182042,-0.03107250883,-0.004551069346,-0.004696145613,0.01638331626,0.009816924805,-0.01883809764,,,,,0.02983863039,0.02575190277,-0.02487236278,0.01549200565,0.002424875605,0.002639552604,-0.01949831512,0.01645540513,0.03272647784,0.001949901844,0.01216653153,0.03569630883,0.007231620104,0.003801652219,-0.01342808472,-0.01174945887,0.002714240494,0.001480059032,0.02384533158,0.01501569315,0.03781542437,-0.01572752438,0.008059955772,-0.01196520323,-0.005300768472,0.0005847188367,0.02013776317,-0.00857742978,0.01446993643,,0.01591294145,,-0.01221839212,0.002349220041,-0.007064636328,-0.008333210881,-0.01227681172,0.02131061856,-0.01092367225,0.01443917562,0.04091695682,0.03538327995,-0.00263025631,0.0008080272374,0.0182671691,0.001651248548,-0.01572752438,0.01094356591,0.01437081701,-0.02092382072,-0.02050284831,-0.02097310433,0.02577403063,0.02671972619,0.0001825769442,0.005236321841,0.0183407549,-0.02268178401,-0.006528833977,-0.005486838476,-0.03199854451,-0.0317032372,0.003252834543,-0.00395689551,-0.02937786497,0.01330361051
2003-03-31,0.007563844245,0.006548777877,0.003759890569,0.020528584,,,0.05616404548,-0.04852281689,0.01460051999,-0.02590697012,0.05418825704,0.03740095215,-0.04601699933,0.05643180275,0.05859616266,0.06297129403,0.02325390742,0.05273821874,-0.01612450679,0.04551777833,0.02863919728,0.05017195432,-0.02368413854,,,-0.01566385974,0.04239746036,0.04335543931,0.02141050889,,,-0.03842208011,-0.004604247938,0.05969518677,0.05712844183,0.0506276739,0.06387772443,-0.02384496827,,,,,0.04584432641,0.06316007736,-0.0202329536,-0.01962631651,-0.03332822069,0.04027082398,0.007534398064,0.03057668008,0.04561559014,0.01812537523,0.0110300292,0.01491511659,0.005747574264,-0.002147030544,-0.0003214456309,0.001709402685,0.02537399798,0.05205509404,0.02453476015,0.0238304594,0.02529444316,-0.01867322161,-0.02880323975,-0.02032922749,-0.03429083599,0.02754733825,0.04359238352,0.04458862228,0.009128718848,,0.04464904406,,0.002203388427,-0.04711572738,-0.04629796461,-0.05349770538,0.006706929271,-0.01130510591,-0.03247485447,0.0270031046,0.03433003257,0.001195446105,0.007509711526,0.004025048698,-0.006796640118,0.01060347651,-0.01867322161,0.01017965598,0.01130743283,0.009362072599,0.004417810404,0.01521382811,0.05019429479,-0.01367198176,0.03126012956,0.04699639362,0.02440488527,0.002989237716,0.01136538782,0.01495134207,-0.03184910314,-0.02467092574,0.04581169201,0.04261465157,-0.01101032053,0.03716397797
2003-04-30,0.01029674325,0.02805449425,0.03414928883,0.1050670856,,,0.0327775119,-0.005847204131,0.08968288106,-0.07842375075,0.1022036586,0.0363652312,-0.06108674451,0.1184618856,0.1073137065,0.02837325227,0.009388828561,0.05645211944,0.0403506146,0.06407702939,0.07567120764,0.03397682936,-0.05132865329,,,-0.05056721575,0.04508693495,0.03215374792,0.03106996174,,,0.01131656776,0.01767951812,0.1270579599,0.1225219809,0.08576085021,0.1175894982,-0.08274411745,,,,,0.04428646684,0.0858923708,0.056122382,-0.1043140051,-0.0009664331456,0.1787252105,0.004678564843,0.1666101894,0.1396903238,0.08443490887,0.03038684713,-0.04543025462,0.02371465229,0.001762504651,0.0899896947,0.08840902649,0.08726090557,0.1368206687,-0.02514431965,0.0370765216,-0.03511094014,0.02755141586,-0.06020663861,-0.0527409538,-0.03327743862,-0.06219401047,0.001879127928,0.007282324832,-0.04476234937,,0.1087916695,,0.04765543638,-0.1307387141,-0.1229753581,-0.09670033687,-0.00980896836,-0.1114653826,-0.09548897589,0.03115879552,-0.02509803215,-0.1064814451,0.04911286367,-0.03801099378,0.009314704265,0.004845660205,0.02755141586,-0.0410474809,0.0159584,0.1017443854,0.008445339411,0.0315769786,0.01997058437,-0.09624319225,0.03509899726,0.05864099751,-0.04308903837,0.02855038619,0.1150996884,0.1277104468,0.0541549899,0.05929665524,0.1353143187,0.1344320349,0.06127790206,0.1713961669
2003-05-31,0.02432770313,0.02467944955,0.01909000044,0.0159737521,,,-0.003008802362,0.02314529216,0.005209724885,0.003230697735,-0.004644894824,0.00904757274,0.01008982496,0.01005625395,0.0005142450973,-0.01707748294,-0.00173697604,0.005036149531,0.003646365702,0.00545775353,-0.003381222124,-0.002900650467,-0.006086585695,,,-0.01626502773,-0.007942131491,-0.006970619496,-0.007358419969,,,0.02315193772,0.01816804969,0.002036482535,0.005350034883,-0.004276382325,0.007783727478,-0.0003187881516,,,,,0.01107811059,0.01116542157,0.01102156817,0.01993444461,-0.004955748362,0.03974926171,-0.04005623779,0.04973319415,0.03356991285,0.02182395165,0.002356376044,-0.02885144284,-0.002144570741,0.007796392272,0.02405380506,0.02607112136,0.01955935936,0.01982125785,-0.012067155,-0.006067112462,-0.01168823158,0.03842472575,-0.02973048782,-0.01995178881,-0.007936368589,-0.01983453805,-0.0170202375,-0.01458860326,-0.0140562158,,0.02046523348,,0.0493213594,-0.02785131506,-0.01999145649,-0.01585083418,-0.04339470873,-0.02856404754,-0.006488006277,-0.01383865668,-0.02723243339,-0.04325854754,0.01353303461,-0.0005788208647,-0.01812516515,-0.003151772925,0.03842472575,-0.02761282722,-0.01014049588,0.03001555282,0.01971564109,0.04627660538,0.000360408175,-0.03012550292,-0.03876470723,-0.01727034492,-0.07353187792,-0.02892942241,0.03892440092,0.04141409043,0.029714588,0.02597350137,0.008152755397,0.01734375402,0.03841459894,0.04291562639
